,log_rank,p_value,long_survival
ADAP1,43.37440386446365,4.5206297207529625e-11,high
ADCK2,43.51892038018313,4.198800474465949e-11,low
ADCY1,5.01669637652153,0.02510402099979765,high
ADCYAP1R1,60.06756374445158,9.165643829137799e-15,high
AEBP1,87.27063873924673,9.464251065352576e-21,low
AGAP3,27.626377706238486,1.4715824049791386e-07,high
AGBL3,43.679691638735726,3.8676448357092365e-11,low
AGFG2,0.7993115216240273,0.37129929297490794,low
AGK,60.85088891904534,6.156569882509804e-15,low
AGR2,7.436304114881708,0.00639210262291943,low
AGR3,45.95267380291578,1.2114446964367323e-11,low
AHCYL2,12.084721059829716,0.0005083670655584701,high
AHR,55.19426652700435,1.091867679300557e-13,low
AIMP2,21.54246438090455,3.460798698315194e-06,low
AKAP9,64.77688789868787,8.387721996247842e-16,high
AKR1B1,37.73621707073775,8.098691160135215e-10,low
AKR1B10,4.378717558608761,0.03639036754657456,low
AKR1B15,3.257615375530142,0.0710924405109881,high
AKR1D1,7.768515550105038,0.005316472207087848,low
ALKBH4,10.256490088720726,0.0013620457288374488,low
AMPH,12.987718765165182,0.00031354073720016984,high
AMZ1,103.00065825907097,3.350368917036673e-24,high
ANKIB1,6.670972674931298,0.009799569245466018,high
ANKMY2,35.79278533550384,2.194590791994855e-09,low
ANKRD7,4.126678429036712,0.04221212757168551,same
ANLN,0.2841176011681692,0.5940150081027924,low
AOAH,2.630248021803776,0.10484533442811061,low
AP1S1,45.21834171290985,1.7624667780570076e-11,low
AP4M1,84.83600048142804,3.2416793852050755e-20,low
AQP1,60.24354117288733,8.38174179848752e-15,low
ARF5,40.630741641970864,1.83890709778112e-10,low
ARHGEF35,1.3409397491649908,0.24686830954478473,low
ARHGEF5,0.19344849609898457,0.660061829284857,low
ARL4A,29.14819903313471,6.704803928785621e-08,low
ARMC10,73.54235947366804,9.849947405082024e-18,low
ARPC1A,86.12751584653722,1.6869912040990465e-20,low
ARPC1B,59.21849923831316,1.4110109884074642e-14,low
ASB10,0.18919978184704603,0.6635834682068806,low
ASB15,0.014772222400374938,0.9032625169385282,low
ASB4,19.698303734463444,9.068182211968302e-06,high
ASL,105.42323216202027,9.864652096793178e-25,low
ASNS,24.56055903191969,7.201065576265417e-07,low
ASZ1,0.0017847329546181905,0.9663025129565053,high
ATG9B,39.533779787506546,3.224334506110379e-10,low
ATP5J2,91.8253533761757,9.467370860074925e-22,low
ATP6V0A4,0.11000058595920473,0.7401434686994673,low
ATP6V0E2,13.283646454931334,0.0002677312532889064,high
ATP6V1F,58.59318042562099,1.9388734704631387e-14,low
ATXN7L1,0.6262107037851504,0.4287486689493962,high
AUTS2,0.10562057783830518,0.7451862207797428,high
AVL9,5.522659050235249,0.01877170435671939,high
AZGP1,4.92190396507039,0.026518277385488585,low
BAIAP2L1,0.0023457989811351524,0.9613708021361522,low
BAZ1B,2.216671074386789,0.13652715977219432,high
BBS9,46.650876386595456,8.482903497268193e-12,low
BCAP29,61.07996751050057,5.480294500912393e-15,low
BCL7B,117.7370000915735,1.979727407368878e-27,low
BET1,110.95068691625488,6.066102264868288e-26,low
BHLHA15,0.7250621174618473,0.39448844606656663,low
BLVRA,15.811184455323987,6.998757389636636e-05,low
BMPER,0.2532505818776009,0.6147954861795852,low
BPGM,31.57185166352134,1.921954026904217e-08,low
BRAF,0.41928465827858663,0.5172942018313775,high
BRI3,65.98507125473579,4.543513681838592e-16,low
BUD31,73.87920275277953,8.304667779264895e-18,low
BZW2,19.34218964544143,1.0926524397033977e-05,low
C1GALT1,40.62143472783401,1.847686616749442e-10,low
C7orf10,0.09193359065184237,0.7617332384196169,low
C7orf11,60.6427389222706,6.84320226354609e-15,low
C7orf13,38.7322076273361,4.861212117480759e-10,high
C7orf23,40.95798944227211,1.555368777140869e-10,low
C7orf25,81.83336385383744,1.480579553669021e-19,low
C7orf26,20.387340452275836,6.324681074210138e-06,low
C7orf29,78.83280201118669,6.759533624640607e-19,low
C7orf30,91.39831663472862,1.1747635569894314e-21,low
C7orf31,84.30200721130174,4.2468380452865865e-20,low
C7orf33,1.47159056379112,0.2250949061654862,low
C7orf34,1.969200067192796,0.1605327959198879,low
C7orf41,84.41269347212972,4.0156138925242827e-20,high
C7orf42,92.30528311234063,7.4285722105129e-22,low
C7orf43,17.90844965801486,2.3178972891228524e-05,low
C7orf44,47.32787720316698,6.005206138028912e-12,low
C7orf45,2.3892033358642015,0.12217587693330105,low
C7orf46,76.86716854980688,1.828517241596081e-18,low
C7orf49,77.49089595728836,1.3333564228991684e-18,low
C7orf50,40.280399965254404,2.2000513399589488e-10,low
C7orf53,15.226077340506487,9.537724962915896e-05,low
C7orf55,14.954893145508981,0.00011011213315212177,low
C7orf57,51.50095498053101,7.15622804732992e-13,low
C7orf58,22.024616519863436,2.691759447062267e-06,low
C7orf59,39.31834581297259,3.600425377778325e-10,low
C7orf60,2.165961712343584,0.1410963251626225,high
C7orf61,2.78325765608854,0.09525423950450289,high
C7orf63,6.081786460533554,0.01365825826302702,low
C7orf65,3.4752708667606638,0.062292522970457294,low
C7orf66,0.013835712883162906,0.9063645519338358,same
C7orf69,22.608831690817354,1.985697115583454e-06,low
C7orf70,34.16447728178565,5.064505436840731e-09,low
C7orf71,7.525465712336976,0.006083282631093056,high
C7orf72,0.3609120575559254,0.5480001379395734,same
CACNA2D1,36.83258974448009,1.2872045262845315e-09,high
CADPS2,3.8858672041690876,0.048694108846546034,low
CALCR,2.068136276174895,0.1504052224007381,low
CALD1,88.59601032614874,4.842649071269297e-21,low
CALN1,103.7412713947215,2.3053851410194094e-24,high
CALU,123.10642950071357,1.3216586813384866e-28,low
CAMK2B,3.108627973156536,0.07787853894007729,high
CAPZA2,71.00059728918927,3.5711675889804014e-17,low
CARD11,2.1359166625594206,0.14388442901722573,low
CASD1,28.511285348465815,9.315393704904175e-08,high
CASP2,85.12447640785504,2.8016093721729864e-20,low
CAV1,46.728357060384084,8.154051710340664e-12,low
CAV2,72.23150864800758,1.91375575116971e-17,low
CBLL1,1.0342514736369435,0.3091622063007998,high
CBX3,32.76947676989104,1.037614105472823e-08,low
CCDC126,39.100882093024815,4.024621164845938e-10,low
CCDC129,19.308853605605997,1.1118957749880507e-05,low
CCDC132,0.07543109852909174,0.7835872802003504,high
CCDC136,18.913928413899654,1.3675057865985724e-05,high
CCDC146,17.910320611374146,2.31561978517919e-05,low
CCL24,0.04792673179980801,0.8267110048198762,low
CCL26,34.64714321393449,3.952181374767673e-09,low
CCM2,23.065575825721176,1.5656895140451866e-06,low
CCT6A,52.16107671245064,5.112962395265704e-13,high
CCT6P1,10.621010611836168,0.0011180992383197515,low
CD36,18.96728958329804,1.3297875137198341e-05,low
CDC14C,3.994987981052494,0.0456357779265044,high
CDCA7L,98.35688799186694,3.493834239940337e-23,low
CDHR3,0.3527824980736568,0.5525422359554266,low
CDK13,16.68453158715321,4.4139441339328526e-05,high
CDK14,0.017310200696920727,0.8953258111520894,high
CDK5,23.379684620933308,1.3297549638668685e-06,low
CDK6,40.161136733882714,2.338545112048432e-10,low
CFTR,15.7869455324037,7.088994949698762e-05,high
CHCHD2,31.855547147137923,1.6607470423483716e-08,low
CHCHD3,54.41649510704876,1.6219566419997998e-13,low
CHN2,0.9836134692813346,0.321308324113387,low
CHPF2,117.3648439710557,2.3883298813261026e-27,low
CHRM2,27.756795328495464,1.3756415429954376e-07,high
CHST12,61.54467429186257,4.328107409886148e-15,low
CLCN1,11.188700679215382,0.000822969537779405,low
CLDN12,56.54140516714712,5.502738240452826e-14,low
CLDN15,2.3797086059750128,0.12292047337435556,low
CLDN3,6.74293467634408,0.009411967133084863,low
CLDN4,40.47236694163753,1.99416483653956e-10,low
CLEC2L,21.54528161883264,3.455718517612952e-06,same
CLEC5A,132.36277679602944,1.24630410982196e-30,low
CLIP2,4.341682346679758,0.03719015822427716,high
CLK2P,32.86500937422723,9.878540603968529e-09,low
CNOT4,4.185220925280133,0.04077789752960179,high
CNPY1,36.72724579543797,1.358672202429718e-09,low
CNPY4,111.224102600439,5.28461099978353e-26,low
CNTNAP2,75.08523509897485,4.508251503652604e-18,high
COBL,0.14819964772544278,0.7002618105371635,low
COG5,17.606479080929205,2.7166123433400268e-05,high
COL1A2,94.3935403854827,2.586348830403046e-22,low
COL28A1,4.373603403368273,0.03649972952777739,high
COPG2,11.466367890025422,0.0007086704911549698,low
COPS6,38.20185097441603,6.37918801467604e-10,low
COX19,3.321240626971884,0.06839020189364156,low
CPA1,26.745564198788006,2.320838771972393e-07,low
CPA2,41.84006314144376,9.905288893309766e-11,low
CPA4,93.93938207718368,3.253362559039339e-22,low
CPA5,5.659659407981379,0.0173594937686609,low
CPSF4,84.73439187303795,3.412624603615542e-20,low
CPVL,78.80366618526911,6.859964192370282e-19,low
CRCP,83.41724373729139,6.643991140712797e-20,low
CREB3L2,26.462774434917048,2.686658710650962e-07,low
CREB5,21.791582374075258,3.0393064329975493e-06,low
CRHR2,16.194194414418675,5.71690536488263e-05,high
CROT,80.21667296695858,3.3552407980567527e-19,low
CRYGN,4.121678390377019,0.0423370559006572,low
CTAGE4,3.829900416579898,0.050345923904559615,low
CTTNBP2,94.1544319100392,2.918424687381621e-22,high
CUL1,46.57663142201255,8.810468896737276e-12,low
CUX1,10.136485976682781,0.0014536301168145487,low
CYCS,67.48095210872977,2.127324369409711e-16,low
CYP2W1,1.7211070345551909,0.18955060766583626,low
CYP3A4,5.2036810058283365,0.022539109628694567,high
CYP3A43,29.197205478366918,6.537342505007756e-08,high
CYP3A5,31.42179086756009,2.076374455535319e-08,low
CYP3A7,0.8595748940161261,0.35385768179943844,low
CYP51A1,1.8619391160830219,0.172401165205823,high
CYTH3,12.352398995121458,0.00044042016020302225,low
DAGLB,9.622590577168413,0.0019219843181669189,low
DBF4,81.49326158844325,1.758601606569844e-19,low
DBNL,56.52786534872272,5.5407594915935276e-14,low
DDC,24.654302981920935,6.859143131734694e-07,high
DDX56,58.645059177340414,1.8884175182331882e-14,low
DENND2A,75.44638282622408,3.7546544438069005e-18,low
DFNA5,7.513442686203842,0.006124020924096695,low
DGKB,55.12474243640592,1.1311795467730416e-13,high
DGKI,49.6060037826556,1.879377011996639e-12,high
DKFZP586I1420,0.018284111776638728,0.8924389187185305,low
DKFZp434L192,0.02215560640082312,0.881673893913648,high
DLD,15.81579429751419,6.981726913499093e-05,low
DLX5,0.46212556240287017,0.4966322606938749,low
DLX6,14.15062008558134,0.00016874147871116929,high
DMTF1,4.098061394745372,0.042932413593681835,low
DNAH11,93.20828769444675,4.707059771739795e-22,low
DNAJB6,32.80568886004541,1.0184635170187234e-08,low
DNAJB9,26.300198270921616,2.9225867061867725e-07,low
DNAJC2,30.157729322996097,3.982966217527955e-08,low
DNAJC30,33.28420581515998,7.962673372931714e-09,low
DOCK4,2.8482545759051763,0.09147319690434072,high
DPP6,23.156380677353006,1.493468176009962e-06,high
DPY19L1,128.9144283687305,7.080614676273199e-30,low
DPY19L2P1,17.978610336054924,2.2340118026828785e-05,low
DPY19L2P2,9.009330295960737,0.002686048237942071,high
DPY19L2P4,5.388497957246911,0.020269911661419872,high
DTX2,81.83210662366592,1.4815216789495044e-19,low
DUS4L,22.601438541041393,1.9933529682241524e-06,low
DYNC1I1,29.64261325141489,5.195021962109039e-08,high
EEPD1,65.24739450208136,6.606147530992135e-16,high
EFCAB10,26.054400729888,3.3193140858593166e-07,low
EGFR,3.6570260038574363,0.055833210774701464,high
EIF2AK1,21.16093110665124,4.222857249922234e-06,low
EIF3B,15.577013020452144,7.921176361218023e-05,low
EIF3IP1,1.2075744432245834,0.271813029775235,high
EIF4H,23.83858388003034,1.0476134081955215e-06,low
ELFN1,5.658036103705083,0.017375568467076094,low
ELMO1,65.71473619885894,5.2114741760341e-16,high
ELN,73.88660817626541,8.273570731421189e-18,low
EMID2,57.43122804854346,3.500058065282297e-14,high
EN2,64.70095003430296,8.717282379571935e-16,low
EPDR1,31.979568304382834,1.558026910829403e-08,low
EPHA1,55.17248833131017,1.1040326731437357e-13,low
EPHB4,68.28132291382357,1.4175730719901865e-16,low
EPHB6,7.590135031077892,0.005868855337245971,low
EPO,31.400860961762284,2.0988781364871777e-08,low
ESYT2,0.000750663848914376,0.9781420977229824,high
ETV1,19.004490373532423,1.3041119434852615e-05,high
EVX1,0.5617787395086645,0.4535444479374703,high
EXOC4,1.0976167445368052,0.2947897247712372,high
EZH2,66.59097775556886,3.341118475523872e-16,low
FAM115A,59.27048969058909,1.3742198014651075e-14,high
FAM115C,105.23126708478027,1.0868135455910085e-24,low
FAM126A,111.75165638950101,4.049918674754352e-26,low
FAM131B,0.1338923007329552,0.7144300187882027,high
FAM133B,8.557761998558913,0.003440521137774341,high
FAM180A,7.584642094767098,0.00588676503075065,low
FAM183B,0.7960798724964676,0.37226801374514884,low
FAM185A,31.700192569253037,1.799043590865213e-08,low
FAM188B,49.85486296636456,1.6554956423643687e-12,low
FAM200A,29.22103595013282,6.457431564077662e-08,low
FAM20C,100.97620893647515,9.30949279608571e-24,low
FAM3C,79.46262518360629,4.914343769348716e-19,low
FAM40B,0.016883334447685482,0.8966171520993574,low
FAM71F1,11.038148374217094,0.0008925596481682571,low
FAM71F2,5.129360795052617,0.023524389505824438,low
FASTK,14.77173675896642,0.00012134060585465253,low
FBXL13,41.05615790037705,1.4791739410247258e-10,low
FBXL18,0.06314256483006021,0.8015962117657079,low
FBXO24,0.05600581553773209,0.8129240767918462,low
FDPSL2A,9.854115939853813,0.001694522098413999,low
FERD3L,4.661768099556077,0.030841416560197493,low
FEZF1,82.72579841079948,9.426290454983269e-20,low
FGL2,59.123920043487495,1.480485804546646e-14,low
FIGNL1,25.06744171426388,5.535973075908893e-07,low
FIS1,10.634199189833536,0.0011101534642630586,low
FKBP14,3.889278049794024,0.048595308767528954,high
FKBP6,1.5656412929720134,0.21084113440602162,high
FKBP9,134.1433473811689,5.0829800466515e-31,low
FKBP9L,111.40082391084424,4.833922310078835e-26,low
FLJ35390,8.991912671244,0.0027117702153191697,low
FLJ40852,9.244812810291275,0.002361634361335447,low
FLJ43663,0.24301971757159688,0.6220335723459067,low
FLJ45340,0.2806158413217222,0.5962978563891407,low
FLNC,96.16111388911825,1.0590469919158978e-22,low
FOXK1,22.670496657680523,1.9229791750229262e-06,high
FOXP2,18.468732928417598,1.727147163887909e-05,high
FSCN1,40.468786159582045,1.997822841430675e-10,low
FSCN3,25.02403440985081,5.662011305237813e-07,low
FTSJ2,103.5966217456253,2.4799970625658286e-24,low
FZD1,99.25941569730891,2.2150099614012685e-23,low
FZD9,10.495663733778153,0.0011965502395497763,high
GAL3ST4,70.06515396364381,5.737764469628569e-17,low
GALNT11,0.01628881943458645,0.8984436411239722,low
GALNTL5,4.851749056706885,0.027618113427503137,high
GARS,26.740549211565888,2.326869830161163e-07,low
GATAD1,72.2583946475959,1.8878590800963556e-17,low
GATS,58.636174585995754,1.8969642576625365e-14,high
GATSL1,19.835885548694197,8.438350442318356e-06,high
GATSL2,4.912619921415457,0.026661172144616194,high
GBAS,53.02592794480481,3.291744405785137e-13,low
GBX1,13.499590939589762,0.00023861546447522206,low
GCC1,3.6172958275426126,0.05718174672783734,high
GCK,54.98443135600839,1.2148835090887326e-13,low
GET4,27.3841148268797,1.6679576179373757e-07,low
GGCT,52.369862219160254,4.597252528046554e-13,low
GHRHR,2.28205395217289,0.13087844676255592,low
GIGYF1,11.01580494340814,0.0009033828775766037,high
GIMAP1,3.8001692000953877,0.05124740397376134,low
GIMAP2,79.7349655027901,4.2815618842314225e-19,low
GIMAP4,28.499796836139176,9.370832049920763e-08,low
GIMAP5,0.15653073663402317,0.6923708786347884,low
GIMAP6,22.03771918150398,2.673447084826968e-06,same
GIMAP7,4.417297008190645,0.03557634991242537,low
GIMAP8,0.47083781871682934,0.4926019850851687,high
GJC3,3.9531308729401022,0.04678424748314537,high
GLCCI1,34.95469136508812,3.374673217249369e-09,high
GLI3,36.82255048451962,1.2938499162888472e-09,low
GNA12,20.11535345281527,7.290903783831165e-06,low
GNAI1,82.69678399349584,9.565675680026667e-20,high
GNAT3,0.016366506658615842,0.8982030650362546,same
GNB2,82.28473749669087,1.1782847205291803e-19,low
GNG11,44.24064606197184,2.9038866407836324e-11,low
GNGT1,0.055211937608286105,0.8142303056995841,low
GPC2,8.993921581483228,0.0027087907853393565,high
GPER,0.02950741776374105,0.8636126649176705,low
GPNMB,95.92394101415523,1.1938294176404115e-22,low
GPR141,72.52361479550794,1.6504515579395733e-17,low
GPR146,4.046588651279919,0.04426070102534858,high
GPR22,12.00712972145523,0.0005299741456408445,high
GPR37,15.644874493203671,7.64194180664622e-05,low
GPR85,68.0967115720451,1.5567005978898445e-16,high
GRB10,46.26826429051029,1.0312077945466042e-11,low
GRID2IP,59.55868865398838,1.1870091875777384e-14,high
GRM3,19.142043437138067,1.2134226999844219e-05,high
GRM8,2.1886777170242047,0.13902862338977745,high
GSTK1,126.95417337435805,1.9011312614519958e-29,low
GTF2I,0.015022269985103571,0.9024512781678288,high
GTF2IP1,0.5359710330140619,0.4641072741372325,high
GTF2IRD1,0.34649113198216225,0.5561061676632597,low
GTF2IRD2,35.84700762427844,2.13435590074005e-09,low
GTF2IRD2B,21.240073188064386,4.05203473599445e-06,low
GTF2IRD2P1,0.014310323951819453,0.9047796077714538,high
GTPBP10,36.661102362286115,1.405562230712554e-09,low
GUSB,119.1622412480795,9.650453580289903e-28,low
H2AFV,7.824593846205033,0.0051540027434660044,high
HBP1,54.48062176946996,1.569882685448997e-13,low
HDAC9,9.630866372902592,0.0019133433317240235,high
HEATR2,107.12374665737077,4.182226444749625e-25,low
HECW1,64.02854518638344,1.2262948909933735e-15,high
HEPACAM2,5.037518296177154,0.024803999595491642,high
HERPUD2,12.644656318224463,0.00037664070353586647,low
HGF,41.34509626567452,1.275911341059377e-10,low
HIBADH,0.011105226091804928,0.9160732248776244,high
HIP1,5.171040347047293,0.022966457864367584,high
HIPK2,89.3755128389559,3.265536327091146e-21,high
HNRNPA2B1,4.267233572249921,0.03885413782566,low
HOXA1,144.35621843424906,2.969680167012058e-33,low
HOXA10,94.01837767877804,3.1260790289003907e-22,low
HOXA11,56.034466976417626,7.12116004778246e-14,low
HOXA13,9.84763956184085,0.0017004981467339572,high
HOXA2,201.8227787581897,8.357368801810275e-46,low
HOXA3,189.10163892027265,4.9937436392594735e-43,low
HOXA4,118.73577932880026,1.1965165540151091e-27,low
HOXA5,146.49493415848485,1.0119111666367231e-33,low
HOXA6,192.81069143957595,7.741780933662595e-44,low
HOXA7,106.46722505078789,5.824791779516663e-25,low
HOXA9,125.0536520567337,4.9537071217926907e-29,low
HPVC1,0.030617506155706627,0.8610964585404421,low
HSPB1,120.30074616419085,5.436167494243006e-28,low
HTR5A,33.73300449420404,6.321895074807944e-09,high
HUS1,108.14817853869394,2.4941639114690124e-25,low
HYAL4,0.27024949138313925,0.603164460480246,low
HYALP1,0.0008397345007009729,0.9768819988392652,same
ICA1,0.48968716650184196,0.4840668854863124,low
IFRD1,80.49440186403616,2.9152964758187765e-19,low
IGF2BP3,122.5942311285944,1.7109328077195976e-28,low
IGFBP1,3.235824116740504,0.07204404795545416,low
IGFBP3,77.14962958592638,1.5848435695419445e-18,low
IKZF1,7.576030273998931,0.005914956140259959,low
IL6,47.382278498251914,5.840835024043927e-12,low
IMMP2L,9.805225438719205,0.0017401670289017193,low
IMPDH1,73.81681321261557,8.571340978054349e-18,low
ING3,18.031268496305284,2.1730621757898775e-05,low
INHBA,2.5476045631600663,0.1104616189920529,high
INMT,23.427868960376962,1.296860796172965e-06,low
INSIG1,15.894195535205927,6.698383464475993e-05,low
INTS1,2.5922098581440753,0.1073904084182189,high
INTS4L1,6.218864566932412,0.01263961461513722,high
INTS4L2,12.623354308826578,0.00038095711791429987,high
IQCE,0.5779069847467081,0.4471338874509573,low
IQUB,20.92020411541633,4.78817645449178e-06,low
IRF5,25.540255392416395,4.33248616432014e-07,low
ISPD,2.41839285539757,0.1199179028265697,low
ITGB8,25.469195459052784,4.495029256706787e-07,low
JAZF1,11.403838298974241,0.0007329251802771355,low
JHDM1D,77.49656109126035,1.3295375273425211e-18,high
KBTBD2,57.4306821762205,3.5010295918354705e-14,low
KCND2,60.167322841991236,8.712671223975877e-15,high
KCNH2,0.25304886704138835,0.6149364113031501,low
KCP,53.215592421821185,2.9887696560505936e-13,low
KCTD7,2.5128422417128724,0.11292210399207421,high
KDELR2,98.85908307705934,2.7112370520022695e-23,low
KEL,0.41851757937265116,0.5176776716468859,low
KIAA0087,36.45508138656593,1.5622531731864185e-09,high
KIAA0415,57.35354867098924,3.641057750499873e-14,low
KIAA0895,52.98865312232438,3.354807821011424e-13,low
KIAA1147,86.93817591389396,1.1196710038285863e-20,high
KIAA1324L,30.639820752056636,3.1065210902434316e-08,high
KIAA1549,56.998475085833114,4.361499627007169e-14,high
KIAA1908,0.25105769957804286,0.6163313014468494,low
KLF14,0.8598131549192007,0.35379098412189636,low
KLHDC10,0.026499213324538987,0.8706870972075869,high
KLHL7,14.17238561370801,0.00016680061156049838,high
KLRG2,13.501726962754052,0.0002383440033015155,low
KPNA7,7.832783727712733,0.005130702235170146,low
KRBA1,13.811829471468304,0.00020206000487502378,low
KRIT1,13.478474996861705,0.00024131585260628478,low
LAMB1,71.34892922038847,2.9932027977754347e-17,low
LAMB4,55.013213101019254,1.197222647885569e-13,low
LANCL2,5.357195179231763,0.020636939041054025,high
LAT2,48.44744722111379,3.392596607334814e-12,low
LEP,21.547393227460134,3.4519156687695083e-06,low
LFNG,9.392681788549845,0.002178532962527899,low
LHFPL3,27.670824100553652,1.4381550327937623e-07,high
LIMK1,49.58659952723722,1.8980573233432055e-12,low
LMBR1,1.9213595705836417,0.1657068595713637,high
LMOD2,12.596576623636583,0.0003864539283336272,low
LMTK2,28.923803060436313,7.528208882158536e-08,high
LOC100124692,1.0629182373603685,0.3025505451633367,high
LOC100128822,14.443779357333261,0.0001444060200063868,low
LOC100132707,81.19065082815094,2.0495931186073356e-19,low
LOC100132832,18.288986067736698,1.8980136245118616e-05,high
LOC100134229,4.391980275083934,0.03610835051333678,high
LOC100134713,15.548331963053817,8.042257358042327e-05,low
LOC100216545,6.479186780140958,0.010914490867351129,low
LOC100287704,0.0019858839673512125,0.9644554293835831,high
LOC154761,95.1063917915659,1.8042323393424594e-22,low
