,log_rank,p_value,long_survival
IGFL4,0.08707196782495709,0.7679330763476536,low
IGLON5,0.007720160261717359,0.9299844180128255,low
IL11,3.566061553601027,0.05897202295170553,low
IL28A,0.0008347094003972306,0.9769512541666118,high
IL28B,0.0027850661063051185,0.9579121963090699,low
IL29,0.00407165119140154,0.9491219206267768,low
IL4I1,6.769741608744598,0.009271625755003543,low
IRF2BP1,0.14271909390622156,0.7055926896301026,high
IRF3,0.02529879694322407,0.8736247888852797,low
IRGC,0.9009248892811661,0.34253383536369564,high
IRGQ,0.15411060285361325,0.6946376672357009,high
ISOC2,0.472374268751771,0.49189691697008064,high
ITPKC,0.5595800464215506,0.45442949773056496,low
IZUMO1,7.052819266397553,0.007914059509488038,high
JOSD2,0.08045445460188617,0.7766824902231735,low
KCNA7,0.17220718886879097,0.6781576128439046,high
KCNC3,2.3972263139531966,0.12155059551820366,low
KCNJ14,0.11019055826894758,0.7399272921719715,low
KCNK6,0.19116077585757962,0.6619522648234148,low
KCNN4,10.779359060262015,0.0010263821575250797,low
KCTD15,0.6926711964299367,0.4052572912089054,high
KDELR1,0.3941785924906429,0.5301110934488725,high
KIAA0355,0.7660928330410302,0.3814284862783114,high
KIR2DL1,0.06222566558527597,0.803012149895685,high
KIR2DL3,0.046112472431505624,0.8299714780987277,high
KIR2DL4,0.00036089946586379055,0.9848432160878685,high
KIR2DS4,0.00725504962174908,0.9321210100986302,high
KIR3DL1,0.03360782239479691,0.8545435187165931,high
KIR3DL2,0.47699927008200105,0.48978467710565654,high
KIR3DL3,0.002125410797869965,0.9632288102227335,same
KIR3DX1,0.5481790243557703,0.4590626997977246,high
KIRREL2,2.9403920039394698,0.08638976497853877,low
KLC3,0.0008400559175293934,0.9768775761773019,high
KLK1,1.3076622869519678,0.252818347580952,high
KLK10,0.24442972793185594,0.6210248794481574,low
KLK11,0.003603561558349296,0.9521320022069385,high
KLK12,0.0,1.0,same
KLK13,1.1983527014431514,0.273651168929813,low
KLK14,0.9473811146621987,0.33038680907656476,low
KLK15,0.020807828782745556,0.8853036991718211,high
KLK2,0.0019475322460178696,0.9648000990592931,high
KLK3,0.0277024943429173,0.8678101756612149,same
KLK4,0.0016944229728727235,0.9671656559639038,high
KLK5,9.357036116533713,0.002221310611868383,low
KLK6,0.45151688923750816,0.5016154867328704,low
KLK7,6.9090667429439065,0.00857597417307641,low
KLK8,0.0062599914829865886,0.9369370898129468,high
KLK9,0.005249308620528857,0.942242113866892,low
KLKP1,0.00804531809935886,0.9285290352838339,low
KPTN,1.1216296863983157,0.28956781077482524,high
KRTDAP,0.0002163010852207474,0.9882657927491559,low
LAIR1,1.8313335165223503,0.17597011834334259,low
LAIR2,3.0553484266649398,0.08047173347107127,low
LENG1,0.15719269898402477,0.6917543928721988,high
LENG8,0.8208615922283623,0.3649283769181024,low
LENG9,9.348408602120514,0.002231791770710201,low
LEUTX,0.0,1.0,same
LGALS13,0.0070809856711851315,0.9329382901444003,low
LGALS14,0.039471841474224396,0.8425168122570031,low
LGALS4,0.1678237523090548,0.682053194496993,low
LGALS7,0.12694815157137207,0.7216175259376283,low
LGALS7B,0.0038473993299580765,0.9505410056772139,low
LGI4,5.41971417974764,0.019910619079076992,high
LHB,0.9246412372126486,0.3362592786180097,low
LIG1,0.7574294965560174,0.3841341541562059,high
LILRA1,0.4218234544304784,0.516028575524055,low
LILRA2,0.6600026024845058,0.41655902450350146,low
LILRA3,1.5344077094380866,0.21545212964892116,low
LILRA4,1.234502028460229,0.266533283977276,low
LILRA5,8.15456722645829,0.004295284890835199,low
LILRA6,2.1512042564921736,0.1424581127673007,low
LILRB1,0.11177155151143706,0.7381361939832318,low
LILRB2,1.5451859733312827,0.21384753106866053,low
LILRB3,9.773633496423892,0.0017703224697530801,low
LILRB4,0.15868382038084838,0.6903711931797579,low
LILRB5,0.012198790537263643,0.9120539803525004,low
LILRP2,0.014582438126391125,0.9038829028190642,low
LIM2,0.012715627673772068,0.9102179835855824,low
LIN37,0.46218820113627496,0.49660308627395333,high
LIN7B,0.44774251402121545,0.5034089525348286,low
LIPE,0.059402163072088156,0.8074433531930284,high
LMTK3,0.003873115808377992,0.9503761986292147,high
LOC100101266,1.069840685774112,0.3009814338803751,low
LOC100128675,0.37542697172927614,0.5400608626725479,low
LOC100129935,0.012701254130152901,0.9102685274210556,low
LOC100131691,1.3800146098860409,0.2400986587548113,low
LOC147804,0.047781203851833945,0.8269701280013982,high
LOC148145,0.49158138964967335,0.4832227295735241,high
LOC148189,6.14035880854995,0.01321304995353507,high
LOC284379,0.03728461758640325,0.8468867208794306,low
LOC80054,0.4785017559477382,0.48910174447893207,high
LRFN1,2.667067320148485,0.1024446374856934,high
LRFN3,0.0021028524437500342,0.9634243314588726,high
LRP3,0.6381173486933892,0.42439335576970405,high
LRRC4B,0.16398672498701333,0.6855122471453443,high
LSM14A,4.090785018315612,0.0431176117061147,high
LSR,1.0330292175506781,0.30944825201007875,high
LTBP4,2.2234919663447315,0.1359253174470289,low
LYPD3,0.208028345282463,0.6483171752662475,high
LYPD4,0.056269173100195406,0.8124929157071576,high
LYPD5,0.04948396851664292,0.8239636517845542,low
MAG,1.3989545252336577,0.2368986956146474,low
MAMSTR,2.4891032001961255,0.11463702947304563,high
MAP3K10,0.01514024156253181,0.9020709183021435,low
MAP4K1,0.0002926990993515235,0.986350096889793,low
MARK4,0.21111590116457135,0.6458941746308959,high
MBOAT7,2.5345784263849866,0.11137662989674962,low
MED25,5.336104724702775,0.020888097506155945,high
MED29,0.8342320010749029,0.36105164941938095,high
MEGF8,0.05859107858750799,0.808736817076318,high
MEIS3,0.011046354782659161,0.9162951577853794,high
MGC2752,0.005940984231210057,0.9385616690788818,high
MIA,1.124418403607034,0.2889690427178412,high
MIMT1,0.3137409171407781,0.5753936303642408,high
MLL4,0.013261511904941714,0.9083193825993783,low
MRPS12,0.2244557398746031,0.6356656406970016,high
MYADM,1.5877050487309858,0.2076543249800664,low
MYBPC2,12.000117027029969,0.0005319720991013284,low
MYH14,0.4280580371512232,0.5129433814826643,high
MYPOP,1.735498499916122,0.1877102088094994,high
MZF1,1.0960825232552402,0.2951274369370611,low
NANOS2,1.0442509632171153,0.3068348671709013,high
NAPA,0.8987489249753662,0.34311739195463853,high
NAPSA,1.954451236502668,0.16210799401660475,low
NAPSB,0.00028080740731686464,0.9866302275360553,low
NAT14,0.19082098023595123,0.6622341994631236,high
NCCRP1,3.584559656874693,0.05831887086188029,high
NCR1,0.5282122159066333,0.4673594522499738,high
NDUFA3,0.032527698931660236,0.8568743739790888,high
NFKBIB,1.7496150004644553e-05,0.99666258631964,high
NFKBID,2.2811683986302214,0.13095318769470865,low
NKG7,0.8514402743004403,0.35614521024655665,low
NKPD1,0.19499083048755655,0.6587948523090347,high
NLRP11,0.7763856635817326,0.37824881670001054,high
NLRP12,12.32941456286898,0.0004458762219529794,low
NLRP13,0.013998303161570348,0.9058185281860288,high
NLRP2,2.429273555413282,0.11908807480651751,low
NLRP4,0.23039308454304824,0.6312325153086871,low
NLRP5,0.00947881680373371,0.9224411322859957,high
NLRP7,3.933594374601157,0.0473306793949886,low
NLRP8,0.0,1.0,same
NLRP9,0.0006038755867990996,0.9803948536083292,low
NOSIP,0.11736398083691385,0.731911238786604,high
NOVA2,0.002251310912416245,0.9621561886527062,high
NPAS1,0.24245395984327622,0.6224393266800392,high
NPHS1,4.179317271674871,0.04092018183931261,low
NR1H2,1.3264502637530227,0.2494377026254279,high
NTF4,0.0025074921204438615,0.9600627293029825,low
NTN5,0.8356194227538559,0.3606526310618956,low
NUCB1,0.772056229702517,0.37958169195226954,high
NUDT19,0.8831406144551468,0.3473429309510975,high
NUMBL,0.7148312692172778,0.3978445981261879,low
NUP62,0.16355560405797392,0.6859038339981803,high
OPA3,2.2094330375988545,0.13716907471489037,low
OSCAR,4.835513277817909,0.02787934060299164,low
PAF1,1.1330192592729162,0.2871322405820903,high
PAFAH1B3,0.148029670957141,0.7004254311224605,high
PAK4,0.36333447341003117,0.5466601611848462,high
PAPL,3.4061095447855787,0.06495541698961142,low
PDCD2L,0.4911866671266,0.48339843645959946,high
PDCD5,0.12176946911326343,0.7271232254871609,high
PEG3,1.5180645488096705,0.21791261981430016,high
PEPD,0.24531028544853958,0.6203967815222724,high
PGLYRP1,1.8912681922989598,0.16905895147457484,low
PHLDB3,0.0841523860419425,0.7717471512489884,high
PIH1D1,0.6501308366720417,0.42006590591676507,high
