,log_rank,p_value,long_survival
FSCN3,0.43690793742822753,0.5086186503038463,high
FTSJ2,2.9247828999159293,0.08722895733414052,low
FZD1,7.182144043865323,0.007363266368570933,low
FZD9,0.08535021814943544,0.7701737764652254,high
GAL3ST4,2.9079593083306636,0.08814334016028175,low
GALNT11,5.018953732071356,0.025071313643206306,low
GALNTL5,2.7972304460553925,0.094427287773224,low
GARS,0.08592980524691206,0.7694167787267658,high
GATAD1,4.042316233391967,0.04437288023439879,low
GATS,0.06675515318237661,0.7961212235017268,low
GATSL1,1.6529683588649016,0.19855540264123633,high
GATSL2,0.19128243375677828,0.6618513956036287,low
GBAS,0.22808236813861146,0.6329493834479001,high
GBX1,5.6416791508996535,0.017538402234638165,low
GCC1,0.023691905318270826,0.8776714339479699,low
GCK,0.25677765054360263,0.6123426454332355,high
GET4,1.9293448085548595,0.1648301439534332,low
GGCT,0.7690943609283424,0.38049736489663943,high
GHRHR,0.016451336258045356,0.897941032826922,high
GIGYF1,0.3007397836931144,0.5834190141555355,same
GIMAP1,0.9186840131626051,0.33782074483121965,high
GIMAP2,1.7249850977312235,0.18905261606530563,high
GIMAP4,0.4930841882494746,0.4825547349933671,high
GIMAP5,0.16571615038476126,0.6839474063292172,low
GIMAP6,0.0783983874707623,0.7794797141019484,high
GIMAP7,0.0002186071593609291,0.9882034115360563,low
GIMAP8,0.15740926712992065,0.6915530290343173,high
GJC3,0.05678191771975445,0.8116565126901929,high
GLCCI1,2.8064740529516734,0.09388451851290353,high
GLI3,1.594257028002354,0.2067189761564423,high
GNA12,2.161138003515284,0.14153983073866536,low
GNAI1,0.9309294081937131,0.3346215353464783,low
GNAT3,0.0003702723791224952,0.9846476833554699,low
GNB2,3.820271131100446,0.05063604375288661,high
GNG11,0.687677384637785,0.40695551356935655,low
GNGT1,0.08119888920753819,0.7756792401550027,low
GPC2,0.027588811792139456,0.8680791974803632,high
GPER,0.29348436469823164,0.587996270977069,low
GPNMB,2.9548893411038555,0.08561816728660225,low
GPR141,0.0027219822870678157,0.9583911492150093,low
GPR146,2.5590574843186626,0.10966394520600925,high
GPR22,1.3578988544481123,0.243901960597097,low
GPR37,2.5750513576689014,0.10856057822970884,low
GPR85,0.376515688131873,0.5394739054131567,high
GRB10,2.3933889953710623,0.12184921832970871,low
GRID2IP,0.00035875582399879887,0.9848882912584567,high
GRM3,0.23836218556553498,0.6253915411061173,low
GRM8,2.5899419629250597,0.10754427632635832,low
GSTK1,4.529295983833049,0.033319322122002636,low
GTF2I,0.36759025751549074,0.5443207231307035,high
GTF2IP1,1.6534660779162835,0.19848783514647242,high
GTF2IRD1,0.3549429064176244,0.5513283193457054,high
GTF2IRD2,0.6334247263005839,0.4261018775923525,low
GTF2IRD2B,0.05470257128956292,0.8150736310776309,high
GTF2IRD2P1,1.0280328262752358,0.3106211484153927,low
GTPBP10,0.08728078530181638,0.767662962110388,low
GUSB,1.3225013161809454,0.2501436355793092,low
H2AFV,0.7563658998128862,0.3844682032292501,high
HBP1,0.042179036870590644,0.837278872916241,low
HDAC9,0.18905322418655265,0.6637057816253702,high
HEATR2,1.518270405515069,0.21788142019004944,high
HECW1,1.430310994188666,0.23171369078015502,high
HEPACAM2,2.0909363221587625,0.1481752308832037,low
HERPUD2,0.450038917910744,0.5023164734461993,low
HGF,0.913717198999248,0.3391300564133153,low
HIBADH,0.04110168183227601,0.839341776509273,high
HIP1,0.42776025665157585,0.5130900075725677,low
HIPK2,0.718915490341968,0.3964998785223084,low
HNRNPA2B1,0.015436875710173131,0.9011211159694233,low
HOXA1,0.4116961766507256,0.5211098462057688,low
HOXA10,1.701317263398313,0.1921157978613516,high
HOXA11,2.1281485690326463,0.14461533799872014,high
HOXA13,12.100882699834022,0.000503979588451332,high
HOXA2,0.9854384927104454,0.3208598081434689,high
HOXA3,3.888506577688035,0.04861763703898306,low
HOXA4,3.2982965238927022,0.06935176921450271,low
HOXA5,0.2494495396512474,0.6174629404316793,high
HOXA6,0.007442338717964029,0.9312525885657664,low
HOXA7,0.3413582803393959,0.5590462441202126,high
HOXA9,0.7030594048733313,0.40175759546937284,high
HPVC1,0.0036016366869066063,0.9521447731078476,same
HSPB1,5.765841999595894,0.016340653159271395,high
HTR5A,0.6474629036457159,0.4210212207620826,low
HUS1,2.9500595900370494,0.08587439155803588,low
HYAL4,1.8953406453707256,0.16860077760575332,same
HYALP1,0.028331650359466817,0.8663314752692748,high
ICA1,0.8299957407742734,0.3622737606068376,high
IFRD1,1.0513653935349037,0.3051928339450024,low
IGF2BP3,0.017275691356582447,0.8954296015482474,high
IGFBP1,0.000904916160390428,0.9760017961834168,high
IGFBP3,0.9168815886461513,0.33829509962127646,low
IKZF1,0.13176617892183434,0.7166077870671166,low
IL6,1.195092854324693,0.27430466909205925,low
IMMP2L,2.8493321530568583,0.0914119025665625,low
IMPDH1,8.998491210132439,0.0027020259070070288,low
ING3,0.25457137191131785,0.6138744695324059,high
INHBA,0.23852274156041486,0.6252751103612568,high
INMT,0.5047223734166421,0.47743246893579083,high
INSIG1,0.8911562624150641,0.3451641640306169,low
INTS1,0.3771348834860389,0.5391406008857984,high
INTS4L1,0.3515884494219476,0.5532153218105842,low
INTS4L2,0.021994442113388017,0.8821018857517302,same
IQCE,2.129245081365681,0.1445119128742791,low
IQUB,0.4428898549963265,0.505730933302837,high
IRF5,0.23106303843290604,0.6307367193957971,low
ISPD,1.651236659456331,0.19879069868350782,low
ITGB8,0.005189232430554525,0.9425729980427929,high
JAZF1,0.24834637312441774,0.6182418612078253,high
JHDM1D,0.017381161128393552,0.8951127205483159,low
KBTBD2,0.7261092397527787,0.39414724982519667,low
KCND2,0.00017775057641788454,0.9893626682362799,low
KCNH2,1.5401271079575034,0.21459888638871563,high
KCP,0.05763667039766967,0.8102710413395976,low
KCTD7,0.4284728249116782,0.5127392627567343,low
KDELR2,4.419574008025726,0.035528905206122986,low
KEL,2.683092776833106,0.10141858788673623,low
