,log_rank,p_value,long_survival
SNAR-D,0.001159477501739968,0.972836401335993,same
SNAR-E,0.0,1.0,same
SNAR-F,0.005366574155391537,0.9416016842050249,low
SNAR-G1,0.036533811651949515,0.8484173197312642,low
SNAR-G2,0.00027113848185929485,0.9868624005620372,same
SNORD23,0.0025384406339329056,0.9598172310992679,low
SNORD32A,0.0,1.0,same
SNORD33,0.0,1.0,same
SNORD34,0.0,1.0,same
SNORD35A,0.0,1.0,same
SNORD35B,0.0,1.0,same
SNORD88A,0.0,1.0,same
SNORD88B,0.0020932372173319215,0.9635079893476,low
SNORD88C,0.0,1.0,same
SNRNP70,0.2653700858365552,0.6064546053331513,low
SNRPA,18.353152496264332,1.8351508268894523e-05,low
SNRPD2,106.20837734417887,6.63754604775494e-25,low
SPACA4,1.8802672846615327,0.17030377220434353,low
SPHK2,0.036648513753546254,0.848182438776896,low
SPIB,21.015092172443946,4.556797043985378e-06,low
SPINT2,1.4406392131914896,0.23003592987224009,low
SPRED3,47.59971593431249,5.227605749820791e-12,low
SPTBN4,47.031745628460975,6.9846167290561204e-12,high
SRRM5,45.302193582522634,1.6885989596923926e-11,low
SSC5D,37.41423851889309,9.55222114428815e-10,low
STRN4,28.7539563317558,8.218186366999145e-08,low
SULT2A1,0.04711019628693806,0.8281702880129327,same
SULT2B1,27.366047360647315,1.6836145933856273e-07,low
SUPT5H,7.957564256849926,0.004788681485082116,high
SUV420H2,9.635361475636689,0.0019086663858662708,low
SYCN,0.004993743624341701,0.9436632429646611,low
SYMPK,17.299861193358762,3.1921016874957156e-05,high
SYNGR4,5.71330730218263,0.016836790163520514,low
SYT3,44.03890811135266,3.219128961217743e-11,high
SYT5,15.631820976979391,7.694873886783718e-05,high
TARM1,0.0011086569417919534,0.9734381444555213,same
TBC1D17,31.48623070619443,2.008595500047157e-08,low
TBCB,26.34684704472254,2.852842423393068e-07,low
TDRD12,38.281884222396975,6.122842646383768e-10,high
TEAD2,98.36205053281155,3.484737657958944e-23,low
TEX101,0.08627257082166064,0.7689703971273322,high
TFPT,7.771026366255533,0.005309087443749131,low
TGFB1,44.765397520257615,2.2211340021424e-11,low
THAP8,0.06305363623967179,0.8017330608138465,low
TIMM50,0.23808957279176501,0.6255893435835799,low
TMC4,13.253242815773259,0.0002721087352605005,low
TMEM143,14.758615627959873,0.00012218792231464008,low
TMEM145,22.69518279565275,1.8984320034481656e-06,high
TMEM147,94.13098632124047,2.9531983842594232e-22,low
TMEM150B,33.63197891735074,6.65889374798515e-09,low
TMEM160,34.737360416408265,3.773205107077226e-09,low
TMEM190,9.250597156757857,0.002354186459434868,low
TMEM86B,13.345880412040021,0.00025899093877337117,low
TMEM91,6.035898609721109,0.014017813368371462,low
TNNI3,9.346526838293768,0.0022340844926624754,high
TNNT1,25.587302676579903,4.2281250148396284e-07,high
TOMM40,27.32696154867572,1.7179915753389318e-07,low
TPRX1,0.04050187909568357,0.8405024818202063,low
TRAPPC2P1,100.03284879821759,1.4989032642631815e-23,low
TRAPPC6A,10.154100982459754,0.0014398059240160017,low
TRIM28,32.28930120722066,1.328427693944724e-08,low
TRPM4,47.44669812904046,5.652006744945023e-12,low
TSEN34,59.70525152409994,1.10182143049793e-14,low
TSHZ3,7.600650676213684,0.0058347240299659354,same
TSKS,0.1722222502424924,0.678144328394329,low
TTC9B,21.345614589929088,3.8349700153381464e-06,high
TTYH1,8.333478058397233,0.0038921070479596915,high
TULP2,26.02705023352274,3.36667070685117e-07,low
TYROBP,51.09476315177345,8.801278218595093e-13,low
U2AF1L4,13.929327244459037,0.0001898136447057729,low
U2AF2,27.927412166479108,1.2595270121741564e-07,low
UBA2,16.539237934593913,4.7653672630797956e-05,high
UBE2M,0.011291419246163713,0.9153752024415099,low
UBE2S,71.91206665085423,2.2500381984523024e-17,low
UPK1A,5.24776145178505,0.021975023916283656,low
UQCRFS1,47.55525174499319,5.34753074062014e-12,low
USF2,4.286608529951162,0.03841371849054847,low
USP29,18.844518163764945,1.4181808910561225e-05,low
VASP,90.25583746326394,2.0927195563542545e-21,low
VN1R1,0.8597344337807816,0.35381301905938634,high
VN1R2,0.4815275820842058,0.48773119829954625,high
VN1R4,0.004854503620580815,0.9444529231610689,high
VRK3,91.67340358973394,1.0222969135091835e-21,low
VSIG10L,46.09755144687767,1.1250897934979251e-11,low
VSTM1,110.25549892673712,8.614084268065714e-26,low
VSTM2B,52.26629577530791,4.846211143229755e-13,high
WDR62,100.7191019754253,1.0599837914727755e-23,low
WDR87,51.77839556916853,6.213172357195161e-13,high
WDR88,2.6389028141033055,0.10427553585459376,high
WTIP,24.719851149374104,6.629778621840123e-07,low
XRCC1,8.006155216240929,0.004661861255505773,low
YIF1B,37.92584472742001,7.348528790396094e-10,low
ZBTB32,12.522864405469814,0.00040200211920569413,high
ZBTB45,10.358791164739987,0.00128859556358556,low
ZC3H4,35.01634048651806,3.2695005766147365e-09,high
ZFP112,0.7200937088110927,0.39611317268638424,high
ZFP14,2.985634691453656,0.08400634728959006,high
ZFP28,10.856647062985914,0.000984417682517952,low
ZFP30,15.780062585751823,7.114831744809447e-05,low
ZFP36,33.74610669320372,6.279459118384037e-09,low
ZFP82,4.833961555639497,0.02790444141166757,high
ZIK1,38.36067947909751,5.880539466663926e-10,high
ZIM2,14.168671103350603,0.00016713024218556125,high
ZIM3,0.02218908016124493,0.8815851999342661,low
ZNF114,2.009418950882817,0.15632518038532695,high
ZNF132,25.166601141735583,5.258502881515288e-07,low
ZNF134,37.85110639356785,7.635506811160085e-10,high
ZNF135,3.3193628781885675e-05,0.9954031003286822,low
ZNF146,1.0490996803840609,0.30571452968407054,high
ZNF154,19.46025634591169,1.0271479666601905e-05,high
ZNF155,42.36941771033169,7.556238990367548e-11,low
ZNF160,1.2740162612431372,0.2590145820557539,high
ZNF17,11.636831570264409,0.0006465864454452557,high
ZNF175,6.852202952676809,0.008853204379497152,high
ZNF180,40.45494917502858,2.012021474699884e-10,low
ZNF181,12.34348332752752,0.0004425285248656771,low
ZNF211,47.21753452410814,6.352956981505107e-12,low
ZNF221,27.647476268625592,1.455618549835239e-07,high
ZNF222,5.945551398241274,0.014754475018414969,high
ZNF223,6.589671872124553,0.010257207535830775,high
ZNF224,0.06605575181603872,0.7971686329461799,high
ZNF225,0.6224753534070238,0.43012891388607544,high
ZNF226,18.652743422616343,1.5682145757375377e-05,low
ZNF227,4.669173912401052,0.03070869505968876,high
ZNF229,2.4187677805288716,0.11988920253430395,low
ZNF230,57.94841248108251,2.6908261761484838e-14,low
ZNF233,13.331813312338815,0.0002609410650716259,high
ZNF234,8.5799752345885,0.00339879993488299,low
ZNF235,14.398728441229276,0.00014790214759173811,low
ZNF254,10.94773220802061,0.0009371824868513281,high
ZNF256,15.06208318562105,0.00010403212970888713,low
ZNF260,4.853795344102579,0.027585370637907995,high
ZNF264,4.822980155759433,0.02808275099385523,high
ZNF274,1.1057690707520764,0.29300351133033353,high
ZNF28,34.64309854962099,3.960401514027162e-09,high
ZNF283,14.137019557459821,0.0001699657904058218,same
ZNF284,22.94750853720037,1.6648584656001397e-06,high
ZNF285,0.0006999081332150151,0.9788938061346522,high
ZNF296,0.4044555245460922,0.5247971627941218,low
ZNF30,2.101254160125939,0.14717837302949818,low
ZNF302,4.898598375563816,0.02687850298627272,low
ZNF304,27.99026419981128,1.2192734346741004e-07,high
ZNF320,30.754344693122086,2.9284742105324425e-08,low
ZNF324,5.859534318284598,0.015492892526780617,low
ZNF324B,0.26790931522255446,0.6047376816223596,high
ZNF329,2.4049933509310852,0.12094863820868058,same
ZNF331,7.162072240121648,0.007446112454578118,high
ZNF345,62.65983001138526,2.456756970653787e-15,low
ZNF347,26.316106490536253,2.898612457710802e-07,high
ZNF350,4.083386771851778,0.04330677330060259,low
ZNF382,0.10333321370217184,0.7478657306170018,high
ZNF383,32.609000951264846,1.1269165163478852e-08,low
ZNF404,0.09605247131017654,0.7566192599374049,low
ZNF415,10.959353181418573,0.0009313232044121473,low
ZNF416,85.55692669275192,2.2512629761580795e-20,low
ZNF417,15.434486180104821,8.541523079209886e-05,high
ZNF418,0.11886537343676128,0.7302683562896162,high
ZNF419,1.2917230426835622,0.25573065851734017,high
ZNF420,18.255634901367035,1.931537033840738e-05,high
ZNF428,2.9886805402540086,0.0838484639199513,low
ZNF432,70.46034813087222,4.696113268545372e-17,low
ZNF444,4.4438781351910945,0.0350265963471118,low
ZNF446,9.636763890122928,0.0019072096116957156,low
ZNF45,66.5988679298746,3.3277718143021776e-16,low
ZNF460,0.12281866248208163,0.725997303818399,high
ZNF461,71.53928580899017,2.7179241407499882e-17,low
ZNF468,89.57912798578015,2.946160376520063e-21,low
ZNF470,41.54803317294815,1.1501013112156837e-10,low
ZNF471,1.6802686887804643,0.19488875392414806,high
ZNF473,71.93374578433286,2.225453781587707e-17,low
ZNF480,45.23880803395335,1.7441442611141295e-11,high
ZNF497,9.386437983225814,0.002185965207200882,low
ZNF507,1.703746583388251,0.19179873371584055,high
ZNF524,31.615280448007308,1.8794488514789885e-08,low
ZNF525,46.47631444511417,9.273261866448935e-12,low
ZNF526,28.383720281811325,9.949850518516177e-08,low
ZNF527,73.01956802239063,1.283707649167265e-17,low
ZNF528,82.55154803349258,1.0294996761996706e-19,low
ZNF529,5.754065400260551,0.016450544460858453,high
ZNF530,113.66694444712775,1.5414144674581048e-26,low
ZNF534,95.47379511316622,1.498619297174722e-22,high
ZNF536,18.413876694903568,1.7775873845955935e-05,high
ZNF540,72.58146197657972,1.6027757578630403e-17,high
ZNF541,20.364522588011326,6.400547847638599e-06,low
ZNF542,42.502303654384775,7.059902368120245e-11,low
ZNF543,4.04585491137227,0.044279945296732605,high
ZNF544,59.95801900443357,9.69023835238036e-15,low
ZNF546,2.1049929823953355,0.1468190168010358,high
ZNF547,19.618574359374197,9.454558100044387e-06,low
ZNF548,25.165166094705143,5.262417306047348e-07,low
ZNF549,11.283247442067987,0.0007820962854122363,high
ZNF550,8.640473956524339,0.003287758878480435,high
ZNF551,6.4208173964582045,0.011279023482813887,high
ZNF552,110.69961351463485,6.885144627614644e-26,low
ZNF565,24.54146795455398,7.272766167966811e-07,low
ZNF566,4.791062680194961,0.028607771490033355,high
ZNF567,47.150721075851415,6.57324653153612e-12,low
ZNF568,20.798633737091755,5.101934732411337e-06,low
ZNF569,7.4111340699696395,0.006482145003150595,high
ZNF570,4.36469809666993,0.0366909841680343,high
ZNF571,31.121484824850356,2.4237379579691567e-08,low
ZNF573,7.134776950271775,0.007560304654405535,high
ZNF574,6.8799419500419114,0.008716839459631297,low
ZNF575,11.038452495016138,0.0008924132388899482,low
ZNF576,43.503756908478785,4.231462374221205e-11,low
ZNF577,5.35283848925889,0.020688563949902424,low
ZNF578,45.14072228967984,1.8337237549528382e-11,high
ZNF579,14.291627348954108,0.00015655969897089073,low
ZNF580,8.604269860877661,0.0033537579259437077,low
ZNF581,36.418415136311815,1.5919201869675706e-09,low
ZNF582,52.691244631456826,3.90327263047789e-13,low
ZNF583,34.17093351265834,5.047730594212652e-09,low
ZNF584,63.902144309704106,1.3075525376742697e-15,low
ZNF585A,1.7095401829086743,0.1910450402833091,high
ZNF585B,0.7213714015130039,0.39569443273818694,high
ZNF586,69.94323172317031,6.103597446905393e-17,low
ZNF587,12.838849813891924,0.0003394962353158639,low
ZNF599,67.50953136260308,2.0967101873716657e-16,low
ZNF600,97.09594591985407,6.60479920139477e-23,low
ZNF606,10.835338332813174,0.000995811206677984,high
ZNF607,33.049882777335974,8.982446419936863e-09,low
ZNF610,8.12398285752493,0.004368348491651303,high
ZNF611,2.871049337516737,0.09018605077380402,high
ZNF613,73.7938961618147,8.671432700112383e-18,low
ZNF614,8.187266734775456,0.004218543432220266,high
ZNF615,6.065478356220087,0.013784941301643636,high
ZNF616,4.059854521593614,0.043914282515191,high
ZNF628,25.85998175913689,3.671014042248769e-07,low
ZNF649,0.5368520125439832,0.4637402905808331,high
ZNF665,1.759896652768126,0.18463740675472953,high
ZNF667,0.29774939656565885,0.5852967991122229,high
ZNF671,4.809313740323196,0.02830631562776157,low
ZNF677,0.5637344271462527,0.4527594862367411,high
ZNF701,67.03952611973533,2.6611769457666854e-16,low
ZNF702P,4.575986652598598,0.032423069243740416,low
ZNF71,55.738739080396336,8.277104455811607e-14,low
ZNF749,14.854139148540733,0.00011615289278156156,high
ZNF761,34.045617676296864,5.3835019096370905e-09,low
ZNF765,56.42751572066504,5.830867624683348e-14,low
ZNF766,11.671538175702336,0.0006346351862083744,low
ZNF772,0.19925633386498434,0.6553217826409912,high
ZNF773,1.4177199683039774,0.233779049915234,high
ZNF776,56.641870385924356,5.2286572083589326e-14,low
ZNF780A,6.365246617987522,0.01163769196222102,high
ZNF780B,5.2319941975317015,0.02217509403070176,high
ZNF781,0.03300003906840356,0.8558502427108432,high
ZNF784,24.96711330266651,5.831658956230019e-07,low
ZNF787,24.57999573872154,7.128794980873971e-07,low
ZNF790,18.313315798901133,1.873927510505174e-05,low
ZNF792,30.321375320625396,3.6606946633507364e-08,high
ZNF793,0.00011024645928372967,0.9916225005722957,high
ZNF8,2.3356967781352878,0.12643840377481047,high
ZNF805,18.493131967050182,1.705176642788188e-05,low
ZNF808,29.07653685547688,6.957451911545144e-08,low
ZNF813,0.6348600245803784,0.4255782088115344,high
ZNF814,28.404236478907393,9.844963489192071e-08,low
ZNF829,22.517488522912963,2.0823911144581465e-06,high
ZNF83,44.40817994194815,2.6657094788426995e-11,low
ZNF835,1.2979932323249712,0.2545801083877839,high
ZNF836,18.565981720963375,1.6412340410209676e-05,low
ZNF837,51.64645960045009,6.645036074856597e-13,low
ZNF841,7.011101347267575,0.008100583333072077,low
ZNF845,30.19329387071918,3.910593135509412e-08,high
ZNF880,18.405681888790813,1.78524850022691e-05,low
ZSCAN1,10.568166668156227,0.0011505177371436885,low
ZSCAN18,5.9924127052825106e-05,0.9938235833915214,low
ZSCAN22,80.0520618827846,3.646734137480226e-19,low
ZSCAN4,0.03174268374919507,0.8585935798460043,high
ZSCAN5A,86.5050744097926,1.3937921636126787e-20,low
ZSCAN5B,30.626908105763,3.1272644075684866e-08,high
